Complain_0,Complain_1,Geography_France,Geography_Germany,Geography_Spain,IsActiveMember_0,IsActiveMember_1,Gender_Female,Gender_Male,Tenure,Age,Balance,EstimatedSalary,CreditScore,Exited
1,0,0,1,0,1,0,0,1,0.2,0.4523809523809524,0.5803554343518519,0.931534011498098,0.5802997858672377,0
1,0,1,0,0,1,0,1,0,0.5,0.49999999999999994,0.5504495869219252,0.09793510280231761,0.5974304068522484,0
1,0,0,1,0,0,1,1,0,0.5,0.4523809523809524,0.6028044294797144,0.24815404871165195,0.5481798715203426,0
1,0,1,0,0,1,0,1,0,0.8,0.3095238095238095,0.5487794665953815,0.9503684601879478,0.5310492505353318,0
1,0,1,0,0,1,0,0,1,0.6000000000000001,0.49999999999999994,0.6000676609375544,0.1520274686232535,0.5481798715203426,0
1,0,1,0,0,1,0,1,0,0.8,0.5238095238095237,0.4864060144897875,0.510417594880311,0.6766595289079228,0
1,0,0,0,1,1,0,1,0,0.30000000000000004,0.16666666666666669,0.43339791865294797,0.5345960039183743,0.26980728051391856,0
1,0,1,0,0,1,0,1,0,0.8,0.4761904761904761,0.42759751578818317,0.7872310305634187,0.35546038543897207,0
1,0,0,1,0,1,0,1,0,0.7000000000000001,0.380952380952381,0.44395786352937167,0.7428368409183077,0.6509635974304068,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.49999999999999994,0.0,0.5967404887166724,0.47537473233404703,0
1,0,1,0,0,1,0,0,1,0.1,0.4047619047619047,0.36857215612920774,0.893157746564797,0.203426124197002,0
0,1,1,0,0,0,1,1,0,0.0,0.7142857142857142,0.3588880250144591,0.938056534399035,0.5931477516059956,1
1,0,0,1,0,0,1,0,1,0.6000000000000001,0.380952380952381,0.4834782520664068,0.296596474963359,0.8072805139186295,0
1,0,1,0,0,1,0,1,0,0.9,0.49999999999999994,0.0,0.5817131036013938,0.16059957173447537,0
1,0,1,0,0,1,0,1,0,0.30000000000000004,0.23809523809523808,0.0,0.2576516557331225,0.6231263383297644,0
0,1,1,0,0,0,1,0,1,0.7000000000000001,0.9047619047619047,0.0,0.7120114470931973,0.5032119914346894,1
1,0,0,0,1,1,0,0,1,0.8,0.23809523809523808,0.5371378076253989,0.39675934051701933,0.9528907922912205,0
1,0,1,0,0,0,1,0,1,0.5,0.5476190476190477,0.0,0.4413822520050665,0.595289079229122,0
1,0,1,0,0,1,0,1,0,0.1,0.35714285714285715,0.3859526391771257,0.5438174845697764,0.5738758029978587,0
0,1,0,1,0,1,0,0,1,0.5,0.857142857142857,0.3701795019643235,0.013041545467592154,0.35546038543897207,1
1,0,0,0,1,1,0,0,1,0.9,0.4761904761904761,0.7157539939821782,0.1179345627507427,0.8800856531049251,0
1,0,0,0,1,1,0,1,0,0.7000000000000001,0.09523809523809518,0.0,0.5208442406249797,0.3147751605995718,0
1,0,1,0,0,0,1,1,0,0.5,0.5476190476190477,0.0,0.47084126534084003,0.2676659528907922,0
1,0,0,1,0,0,1,0,1,0.30000000000000004,0.4761904761904761,0.4997466899807807,0.2601902481687001,0.6809421841541755,0
0,1,0,1,0,0,1,0,1,0.4,0.35714285714285715,0.47190837522916185,0.06994697993658393,0.3576017130620984,1
1,0,0,1,0,0,1,0,1,0.6000000000000001,0.7380952380952379,0.4405790016177485,0.5373583677241176,0.6616702355460385,0
0,1,1,0,0,1,0,0,1,0.7000000000000001,0.7857142857142856,0.0,0.1920093868964486,0.7023554603854391,1
1,0,0,1,0,1,0,0,1,0.8,0.35714285714285715,0.6042595222626048,0.021891190608703127,0.8693790149892934,0
1,0,1,0,0,0,1,1,0,0.9,0.3333333333333333,0.0,0.4657653305890712,0.5910064239828693,0
1,0,0,0,1,0,1,0,1,0.7000000000000001,0.4761904761904761,0.45986376380944155,0.810458598796185,1.0,0
1,0,1,0,0,1,0,1,0,0.2,0.49999999999999994,0.0,0.04515496229889954,0.07494646680942185,0
1,0,1,0,0,0,1,0,1,0.6000000000000001,0.6666666666666665,0.0,0.4172652988360388,0.33832976445396146,0
1,0,0,1,0,1,0,0,1,0.6000000000000001,0.7380952380952379,0.23727633797451392,0.5212596802994686,0.34261241970021417,0
1,0,0,0,1,1,0,0,1,0.2,0.7380952380952379,0.0,0.0500626309812587,0.5610278372591005,0
1,0,1,0,0,1,0,0,1,0.5,0.5952380952380951,0.0,0.31913802768164357,0.6188436830835117,0
1,0,0,1,0,0,1,0,1,0.2,0.3095238095238095,0.6416849964860236,0.3241298544010953,0.7301927194860814,0
1,0,1,0,0,0,1,0,1,0.30000000000000004,0.42857142857142855,0.0,0.04366081960827258,0.524625267665953,0
1,0,1,0,0,0,1,1,0,0.7000000000000001,0.42857142857142855,0.0,0.2626004283409066,0.5331905781584582,0
1,0,0,1,0,0,1,0,1,0.5,0.3333333333333333,0.6983501149809471,0.7758442431252184,0.3533190578158457,0
1,0,0,0,1,1,0,0,1,0.4,0.5238095238095237,0.4728166722990997,0.45985416607285995,0.39400428265524623,0
1,0,1,0,0,0,1,0,1,0.1,0.21428571428571425,0.31010861820430763,0.010452548218354852,0.21413276231263378,0
1,0,1,0,0,0,1,0,1,0.2,0.35714285714285715,0.0,0.7051648432425296,0.721627408993576,0
1,0,1,0,0,0,1,0,1,0.0,0.380952380952381,0.0,0.01872503824115203,0.4646680942184155,0
1,0,0,0,1,1,0,1,0,0.5,0.35714285714285715,0.0,0.04331338642840391,0.8308351177730192,0
0,1,0,1,0,1,0,0,1,0.9,0.6904761904761905,0.5153087454751051,0.8497005464021813,0.8201284796573877,1
1,0,0,0,1,0,1,0,1,0.2,0.4047619047619047,0.0,0.30483541178182516,0.06423982869379008,0
1,0,0,0,1,1,0,0,1,0.8,0.6190476190476188,0.0,0.31209420499657714,0.40685224839400436,0
1,0,0,0,1,0,1,1,0,0.8,0.4523809523809524,0.0,0.5041661978718968,0.43040685224839403,0
1,0,0,1,0,0,1,1,0,1.0,0.4523809523809524,0.4843885818341623,0.36730157730063223,0.8436830835117773,0
1,0,1,0,0,0,1,0,1,0.5,0.8095238095238095,0.0,0.7990631605318308,0.7023554603854391,0
1,0,0,0,1,0,1,0,1,0.7000000000000001,0.16666666666666669,0.0,0.9642398349042333,0.25695931477516065,0
1,0,1,0,0,1,0,0,1,0.5,0.23809523809523808,0.5469263237516077,0.19800390937334514,0.44753747323340465,0
1,0,1,0,0,0,1,0,1,0.4,0.2619047619047619,0.5299149148564664,0.7335875076069764,0.5802997858672377,0
1,0,1,0,0,0,1,1,0,0.8,0.09523809523809518,0.0,0.7133632761928763,0.36616702355460384,0
1,0,1,0,0,1,0,1,0,0.7000000000000001,0.6666666666666665,0.0,0.6529562073177988,0.3576017130620984,0
1,0,0,0,1,1,0,0,1,0.5,0.4047619047619047,0.0,0.4750354658869922,0.8029978586723768,0
1,0,0,0,1,1,0,0,1,0.6000000000000001,0.6190476190476188,0.0,0.2794356361032479,0.3147751605995718,0
1,0,1,0,0,1,0,0,1,0.6000000000000001,0.5952380952380951,0.5131976891494073,0.1816733998096818,0.6638115631691649,0
1,0,0,0,1,1,0,0,1,0.5,0.5476190476190477,0.5837687325559154,0.904701849026582,0.9486081370449678,0
0,1,1,0,0,1,0,1,0,0.2,0.28571428571428564,0.6320686618220172,0.711722819529265,0.5117773019271948,1
1,0,1,0,0,1,0,1,0,0.7000000000000001,0.14285714285714285,0.5598046202743114,0.6450101984739542,0.49250535331905787,0
1,0,0,0,1,0,1,1,0,0.30000000000000004,0.5238095238095237,0.45177107565864694,0.38892429226991176,0.4946466809421842,0
1,0,0,0,1,0,1,0,1,0.30000000000000004,0.35714285714285715,0.0,0.21274406705840407,0.8522483940042828,0
1,0,0,0,1,1,0,0,1,0.7000000000000001,0.5714285714285714,0.0,0.03834691213010842,0.3640256959314775,0
1,0,1,0,0,0,1,0,1,0.8,0.5476190476190477,0.0,0.9253011662613779,0.2826552462526767,0
1,0,1,0,0,0,1,1,0,0.6000000000000001,0.3095238095238095,0.6868353202688791,0.2271556933687167,0.5931477516059956,0
1,0,1,0,0,0,1,0,1,0.4,0.23809523809523808,0.0,0.6194306556276125,0.7280513918629551,0
1,0,1,0,0,1,0,1,0,0.5,0.5714285714285714,0.0,0.12971403769059944,0.84796573875803,0
1,0,0,1,0,1,0,0,1,0.30000000000000004,0.19047619047619052,0.4764702672706676,0.327388065560261,0.7087794432548179,0
0,1,1,0,0,1,0,1,0,0.9,0.7142857142857142,0.0,0.6875498610117267,0.7880085653104926,1
0,1,0,1,0,1,0,0,1,0.2,0.6666666666666665,0.508793111976261,0.699982348314264,0.03426124197002134,1
0,1,1,0,0,1,0,1,0,0.5,0.7142857142857142,0.0,0.5023830775839093,0.4710920770877943,1
1,0,1,0,0,0,1,1,0,0.2,0.3095238095238095,0.5885826392699921,0.0832438497876547,0.34261241970021417,0
0,1,0,1,0,1,0,0,1,0.1,0.4761904761904761,0.5305160752718365,0.5286570867517847,0.42398286937901497,1
1,0,1,0,0,1,0,1,0,0.7000000000000001,0.3333333333333333,0.5869190156051008,0.5638556982191799,0.34261241970021417,0
1,0,1,0,0,0,1,0,1,0.30000000000000004,0.6190476190476188,0.0,0.6824658754911094,0.49250535331905787,0
1,0,1,0,0,1,0,0,1,1.0,0.3333333333333333,0.0,0.5164295190190663,0.5224839400428266,0
1,0,0,1,0,0,1,1,0,0.30000000000000004,0.35714285714285715,0.5486580228649808,0.8583119187882442,0.4967880085653106,0
1,0,0,0,1,0,1,0,1,0.9,0.5476190476190477,0.0,0.9580319420504658,0.5717344753747323,0
1,0,1,0,0,1,0,0,1,0.30000000000000004,0.4761904761904761,0.0,0.7197021815583388,0.323340471092077,0
1,0,0,1,0,0,1,0,1,0.6000000000000001,0.19047619047619052,0.45616257979484826,0.07035701909532359,0.4261241970021413,0
1,0,1,0,0,0,1,1,0,0.4,0.21428571428571425,0.3154441709779457,0.25368547696305,0.6231263383297644,0
1,0,1,0,0,1,0,0,1,0.6000000000000001,0.6666666666666665,0.0,0.9766640714188204,0.8800856531049251,0
1,0,1,0,0,0,1,1,0,0.7000000000000001,0.5714285714285714,0.0,0.3624801168511592,0.6852248394004282,0
1,0,0,1,0,0,1,1,0,1.0,0.49999999999999994,0.5175219149735257,0.48221255129864904,0.5182012847965739,0
1,0,0,1,0,1,0,1,0,0.2,0.5714285714285714,0.5568287905260658,0.010694221298133971,0.8565310492505352,0
1,0,1,0,0,0,1,1,0,0.2,0.35714285714285715,0.23131435556165456,0.41666079110555054,0.6937901498929336,0
1,0,1,0,0,0,1,1,0,1.0,0.19047619047619052,0.6476046110992716,0.09224190910231926,0.41970021413276226,0
1,0,1,0,0,0,1,1,0,0.2,0.6428571428571428,0.0,0.8531313240414459,0.32548179871520333,0
0,1,0,1,0,0,1,1,0,0.0,0.5238095238095237,0.32664497366241413,0.994029229791445,0.5824411134903641,1
1,0,1,0,0,1,0,0,1,0.7000000000000001,0.7380952380952379,0.3595838453772207,0.45672451719139173,0.4646680942184155,0
1,0,1,0,0,1,0,0,1,0.30000000000000004,0.28571428571428564,0.0,0.5381947475983956,0.7516059957173448,0
1,0,0,0,1,0,1,1,0,0.4,0.6190476190476188,0.0,0.5086329744490599,0.4325481798715204,0
0,1,0,0,1,0,1,1,0,0.2,0.9047619047619047,0.0,0.1260671394118138,0.8308351177730192,1
0,1,0,1,0,1,0,0,1,0.0,0.8333333333333333,0.43512838220490246,0.2733487048013085,0.2869379014989294,1
1,0,1,0,0,0,1,1,0,0.30000000000000004,0.2619047619047619,0.0,0.672317756345731,0.7173447537473233,0
1,0,1,0,0,1,0,0,1,0.2,0.4761904761904761,0.0,0.00042349044333733863,0.7002141327623127,0
1,0,0,1,0,0,1,1,0,0.1,0.5238095238095237,0.5364337767577266,0.23123243269732258,0.9079229122055675,0
1,0,0,0,1,0,1,0,1,0.8,0.16666666666666669,0.0,0.6755670666548654,0.6102783725910065,0
1,0,1,0,0,1,0,1,0,0.5,0.19047619047619052,0.0,0.91309120020962,0.5289079229122055,0
1,0,1,0,0,1,0,0,1,0.6000000000000001,0.21428571428571425,0.0,0.518009819937804,0.8693790149892934,0
1,0,1,0,0,1,0,0,1,0.9,0.42857142857142855,0.0,0.2295133685266943,0.7173447537473233,0
1,0,0,0,1,0,1,1,0,0.8,0.7142857142857142,0.6716765759356718,0.7565651519720133,0.37044967880085655,0
1,0,1,0,0,0,1,0,1,0.30000000000000004,0.4523809523809524,0.5651847329726584,0.8971369765812635,0.8458244111349037,0
1,0,1,0,0,0,1,1,0,0.7000000000000001,0.4761904761904761,0.44087808719468535,0.967549150943915,0.4903640256959315,0
1,0,0,0,1,1,0,0,1,0.4,0.19047619047619052,0.26245062288038945,0.15070254209276984,0.4261241970021413,0
1,0,1,0,0,1,0,0,1,0.2,0.42857142857142855,0.0,0.543948797110124,0.6852248394004282,0
1,0,1,0,0,1,0,0,1,0.5,0.16666666666666669,0.6297104533557829,0.7302190859227057,0.7751605995717344,0
1,0,1,0,0,0,1,0,1,0.1,0.380952380952381,0.3958780236230575,0.9302916928566677,0.40256959314775165,0
1,0,1,0,0,1,0,1,0,0.7000000000000001,0.4047619047619047,0.0,0.8212288773577877,0.14775160599571735,0
0,1,0,0,1,0,1,0,1,0.4,0.8095238095238095,0.4435447475905457,0.16464002312220816,0.5417558886509636,1
0,1,1,0,0,1,0,0,1,0.4,0.7619047619047619,0.5464548175715488,0.6358352722685017,0.4946466809421842,1
1,0,0,1,0,0,1,0,1,0.4,0.380952380952381,0.5319600878587797,0.21484581777559755,0.7023554603854391,0
0,1,0,0,1,1,0,0,1,0.7000000000000001,0.9047619047619047,0.20291589306239838,0.48813526691799064,0.6423982869379016,1
1,0,0,0,1,0,1,0,1,0.1,0.4761904761904761,0.5894995454130401,0.34682547183256,0.6102783725910065,0
1,0,0,0,1,1,0,0,1,0.9,0.380952380952381,0.0,0.25019724383678643,0.7751605995717344,0
1,0,1,0,0,0,1,1,0,0.7000000000000001,0.5238095238095237,0.0,0.6125931026413022,0.6852248394004282,0
1,0,0,1,0,0,1,1,0,0.6000000000000001,0.4523809523809524,0.6777955942191509,0.2719608722633011,0.1541755888650963,0
1,0,0,0,1,1,0,0,1,0.9,0.380952380952381,0.0,0.6378520148674198,0.6488222698072804,0
1,0,0,0,1,1,0,1,0,0.2,0.3095238095238095,0.40524509373506995,0.2251323501394383,0.1862955032119914,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.14285714285714285,0.0,0.17801585051372404,0.6017130620985011,0
1,0,0,0,1,1,0,1,0,0.5,0.380952380952381,0.0,0.8191735310722175,0.6081370449678801,0
1,0,1,0,0,0,1,0,1,0.2,0.6190476190476188,0.3703157724317471,0.42745912234618405,0.7815845824411135,0
1,0,0,0,1,0,1,0,1,0.6000000000000001,0.2619047619047619,0.0,0.44419852095875156,0.5267665952890793,0
1,0,0,0,1,1,0,0,1,0.8,0.28571428571428564,0.4976430470235944,0.2523947036942028,0.4453961456102783,0
1,0,0,1,0,0,1,0,1,0.1,0.4047619047619047,0.419875775060703,0.6519018566273078,0.4710920770877943,0
1,0,1,0,0,1,0,1,0,0.9,0.3333333333333333,0.5088188993387714,0.3044987296286795,0.7430406852248393,0
1,0,1,0,0,0,1,0,1,0.2,0.2619047619047619,0.0,0.8521291283317557,0.7601713062098502,0
1,0,1,0,0,0,1,1,0,1.0,0.5714285714285714,0.5818643338416806,0.3975319142978154,0.8650963597430407,0
1,0,0,1,0,0,1,1,0,0.4,0.2619047619047619,0.3144140316094077,0.13459340367005046,0.48822269807280516,0
1,0,1,0,0,1,0,0,1,0.1,0.5714285714285714,0.0,0.6150353858793515,0.4368308351177731,0
0,1,0,1,0,1,0,0,1,0.6000000000000001,0.5952380952380951,0.6578308348222182,0.08459722903537287,0.7965738758029978,1
1,0,1,0,0,1,0,0,1,0.0,0.35714285714285715,0.0,0.007316748749505577,0.7430406852248393,0
0,1,0,1,0,1,0,0,1,0.9,0.9047619047619047,0.44238595040719525,0.6719894749948621,0.6102783725910065,1
1,0,0,0,1,0,1,1,0,1.0,0.5476190476190477,0.0,0.23730756287225427,0.7366167023554603,0
1,0,0,0,1,0,1,1,0,0.8,0.07142857142857145,0.0,0.77385270293313,0.6509635974304068,0
1,0,1,0,0,0,1,0,1,0.4,0.5952380952380951,0.6427172482660192,0.7003668350327457,1.0,0
1,0,1,0,0,1,0,1,0,0.8,0.6666666666666665,0.0,0.6653013862823899,0.5631691648822269,0
0,1,0,1,0,1,0,0,1,1.0,0.5238095238095237,0.41044728558914106,0.00637175850293703,0.6188436830835117,1
1,0,0,0,1,1,0,0,1,0.7000000000000001,0.23809523809523808,0.6198516297991747,0.009159174701183962,0.5331905781584582,0
1,0,0,0,1,0,1,0,1,0.6000000000000001,0.35714285714285715,0.2639325393031091,0.8541187183376012,0.5160599571734475,0
0,1,0,1,0,0,1,1,0,0.4,0.5476190476190477,0.369894087276631,0.36869706056928436,0.7687366167023554,1
1,0,0,0,1,0,1,0,1,0.4,0.4523809523809524,0.0,0.16119064370647396,0.41970021413276226,0
1,0,1,0,0,0,1,0,1,0.9,0.5238095238095237,0.0,0.5961606833452594,1.0,0
1,0,1,0,0,0,1,1,0,0.4,0.5714285714285714,0.25803353066577756,0.5341987159773758,0.4582441113490364,0
1,0,0,0,1,1,0,0,1,0.5,0.42857142857142855,0.0,0.6530583670740555,0.4946466809421842,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.42857142857142855,0.4783893731514656,0.5029987863840997,0.6873661670235546,0
1,0,0,0,1,1,0,0,1,0.5,0.09523809523809518,0.0,0.7948902620200229,0.6488222698072804,0
0,1,0,0,1,1,0,0,1,0.0,0.7857142857142856,0.6748243081483802,0.5453859343567311,0.7237687366167024,1
1,0,1,0,0,1,0,0,1,0.2,0.5714285714285714,0.5645436360236941,0.8607731038314159,0.7623126338329765,0
1,0,0,1,0,0,1,0,1,0.2,0.4761904761904761,0.5915969707063135,0.2802474636327769,0.5374732334047109,0
1,0,0,1,0,0,1,1,0,0.30000000000000004,0.49999999999999994,0.6407438573964434,0.12073378007599724,0.7944325481798716,0
1,0,0,1,0,0,1,0,1,0.8,0.4523809523809524,0.43217897752828655,0.07427444320932648,0.24625267665952888,0
1,0,1,0,0,0,1,1,0,0.5,0.5714285714285714,0.7018751318513426,0.04196975811189968,0.550321199143469,0
1,0,1,0,0,1,0,0,1,0.4,0.19047619047619052,0.0,0.9758721957946983,0.37044967880085655,0
1,0,0,0,1,1,0,0,1,0.8,0.23809523809523808,0.0,0.9879780519039568,0.3361884368308351,0
0,1,0,1,0,1,0,0,1,0.6000000000000001,0.380952380952381,0.43348384995676936,0.8316454721425895,0.815845824411135,1
1,0,1,0,0,0,1,1,0,0.5,0.380952380952381,0.44768953801123,0.08991783715344814,0.4089935760171307,0
1,0,0,1,0,0,1,0,1,0.9,0.047619047619047616,0.5375664677240071,0.5941266390940334,0.32548179871520333,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.2619047619047619,0.6969040696961862,0.3958714557240216,0.323340471092077,0
1,0,1,0,0,1,0,0,1,0.7000000000000001,0.4047619047619047,0.5170119071053909,0.4346696109478455,0.3597430406852248,0
1,0,0,0,1,0,1,0,1,0.7000000000000001,0.7619047619047619,0.0,0.8923216167143961,0.9550321199143469,0
1,0,0,1,0,0,1,0,1,0.1,0.3095238095238095,0.49826493298534086,0.9383221597662575,0.8972162740899358,0
1,0,1,0,0,0,1,0,1,0.7000000000000001,0.5476190476190477,0.4542888708319781,0.5835190760717648,0.7323340471092078,0
1,0,1,0,0,1,0,1,0,0.6000000000000001,0.28571428571428564,0.0,0.896062273947162,0.6509635974304068,0
1,0,0,0,1,0,1,0,1,0.7000000000000001,0.7142857142857142,0.0,0.913079149058735,0.8586723768736616,0
1,0,1,0,0,0,1,0,1,0.8,0.4761904761904761,0.23659315222367777,0.957318823947687,0.4710920770877943,0
1,0,0,0,1,1,0,1,0,0.9,0.2619047619047619,0.5084571588408665,0.8238048233606309,0.6766595289079228,0
1,0,1,0,0,0,1,1,0,0.1,0.3095238095238095,0.6084692394429946,0.08559347417678387,0.7173447537473233,0
1,0,1,0,0,1,0,0,1,0.9,0.5238095238095237,0.0,0.4685745988741925,0.4989293361884367,0
0,1,0,1,0,1,0,0,1,0.30000000000000004,0.2619047619047619,0.4858150175635056,0.2726206852754438,0.5738758029978587,1
1,0,0,1,0,0,1,0,1,0.4,0.3333333333333333,0.3364777308587722,0.2615406271298909,0.670235546038544,0
0,1,0,1,0,1,0,1,0,0.8,0.28571428571428564,0.4464514257561706,0.8888871387217478,0.43040685224839403,1
1,0,0,0,1,1,0,1,0,0.1,0.4761904761904761,0.0,0.45301061251349506,0.5396145610278372,0
1,0,1,0,0,0,1,0,1,0.4,0.49999999999999994,0.5092559692263899,0.7587072565429999,1.0,0
1,0,1,0,0,0,1,1,0,0.6000000000000001,0.5952380952380951,0.0,0.036598545161062875,0.5781584582441114,0
0,1,0,1,0,1,0,0,1,0.9,0.28571428571428564,0.5695944118187588,0.5294454120368495,0.4903640256959315,1
1,0,0,0,1,1,0,0,1,0.30000000000000004,0.5238095238095237,0.35260061166667317,0.5816547480284366,0.7751605995717344,0
1,0,0,1,0,0,1,0,1,0.2,0.5476190476190477,0.44986866978540974,0.32757708361148485,0.6531049250535331,0
1,0,1,0,0,0,1,0,1,0.4,0.19047619047619052,0.0,0.9880081547787812,0.6124197002141328,0
0,1,0,0,1,1,0,1,0,0.5,0.6428571428571428,0.6938606029244783,0.028291351824099198,1.0,1
1,0,0,1,0,1,0,0,1,0.8,0.5238095238095237,0.4151074246918341,0.31011121562109184,0.7323340471092078,0
1,0,0,0,1,0,1,0,1,0.4,0.49999999999999994,0.26114666715876556,0.006162538522428891,0.6680942184154176,0
1,0,1,0,0,1,0,0,1,0.8,0.4761904761904761,0.0,0.4588042658073846,0.41970021413276226,0
1,0,1,0,0,1,0,0,1,0.7000000000000001,0.047619047619047616,0.0,0.9382234003347318,0.5888650963597429,0
0,1,0,1,0,1,0,1,0,0.2,0.7142857142857142,0.49598775343407364,0.07529194038030632,0.6274089935760171,1
1,0,0,0,1,0,1,1,0,0.7000000000000001,0.4523809523809524,0.0,0.5544915539434015,0.6916488222698073,0
1,0,1,0,0,0,1,0,1,0.5,0.28571428571428564,0.17907222809069612,0.05380453833341083,0.5588865096359742,0
1,0,1,0,0,1,0,1,0,0.9,0.4047619047619047,0.44929421343940884,0.9187943948647095,0.23768736616702346,0
1,0,0,1,0,1,0,1,0,0.30000000000000004,0.5476190476190477,0.5512450891913925,0.5338004279408683,0.32976445396145604,0
1,0,1,0,0,0,1,1,0,0.1,0.7619047619047619,0.3753077594173794,0.9471062486467456,0.8843683083511776,0
1,0,1,0,0,1,0,1,0,0.2,0.3333333333333333,0.5820435699610149,0.9563371301959336,0.9593147751605996,0
0,1,0,0,1,0,1,0,1,0.6000000000000001,0.4761904761904761,0.0,0.764415451675635,0.33404710920770875,1
1,0,0,0,1,0,1,0,1,0.8,0.4761904761904761,0.0,0.23313991486186927,0.6916488222698073,0
0,1,1,0,0,1,0,1,0,0.9,0.49999999999999994,0.5305059117827482,0.13518731038814205,0.9336188436830836,1
1,0,0,1,0,0,1,0,1,0.2,0.4761904761904761,0.4120851617483418,0.454376142921649,0.3576017130620984,0
0,1,0,1,0,0,1,0,1,0.2,0.4523809523809524,0.360436861037882,0.9418622478446691,0.2826552462526767,1
1,0,0,0,1,1,0,0,1,0.1,0.380952380952381,0.5481230247707346,0.12376071914867869,0.550321199143469,0
1,0,0,1,0,0,1,0,1,0.6000000000000001,0.4761904761904761,0.25180119944316837,0.07227940268295621,0.45182012847965736,0
1,0,1,0,0,1,0,0,1,0.2,0.6428571428571428,0.0,0.3873577426644244,0.2226980728051392,0
1,0,1,0,0,0,1,1,0,0.8,0.6190476190476188,0.0,0.1371132943196075,0.4282655246252677,0
1,0,1,0,0,1,0,1,0,0.1,0.35714285714285715,0.0,0.3480177356937587,0.6338329764453962,0
1,0,0,1,0,0,1,0,1,0.6000000000000001,0.5238095238095237,0.19079336155966756,0.7753259936323919,0.26124197002141336,0
1,0,1,0,0,1,0,0,1,0.9,0.11904761904761901,0.671079321488657,0.6733900087458352,0.5674518201284796,0
1,0,1,0,0,1,0,0,1,0.1,0.5714285714285714,0.0,0.3590921432996851,0.6338329764453962,0
1,0,1,0,0,0,1,0,1,0.2,0.7857142857142856,0.5522304693511219,0.4620173226543135,0.43468950749464674,0
1,0,1,0,0,1,0,0,1,0.7000000000000001,0.6190476190476188,0.0,0.11708218134831874,0.6809421841541755,0
0,1,1,0,0,1,0,0,1,0.9,0.857142857142857,0.38423154197786047,0.2601433936940978,0.39400428265524623,1
1,0,1,0,0,1,0,0,1,0.7000000000000001,0.4761904761904761,0.43581890161061015,0.5133207221289633,0.6423982869379016,0
1,0,1,0,0,0,1,1,0,0.6000000000000001,0.380952380952381,0.0,0.7013513290519244,0.2505353319057816,0
1,0,0,0,1,0,1,1,0,0.30000000000000004,0.4761904761904761,0.0,0.022571255554905488,0.43040685224839403,0
1,0,1,0,0,1,0,1,0,0.7000000000000001,0.49999999999999994,0.0,0.011949541181182804,0.4325481798715204,0
1,0,0,0,1,0,1,0,1,0.5,0.42857142857142855,0.0,0.48439495971865315,0.7601713062098502,0
1,0,1,0,0,0,1,1,0,0.7000000000000001,0.3095238095238095,0.5745850835293326,0.07240296448310814,0.595289079229122,0
0,1,0,1,0,1,0,0,1,0.9,0.5714285714285714,0.4614074981599103,0.36075580217910813,0.5117773019271948,1
1,0,0,1,0,0,1,0,1,0.1,0.8095238095238095,0.30331761393639944,0.8862184838652091,0.5224839400428266,0
0,1,1,0,0,1,0,1,0,0.2,0.976190476190476,0.0,0.8983934465741477,0.69593147751606,1
1,0,0,1,0,0,1,0,1,0.2,0.4761904761904761,0.545474140516574,0.9457521193273957,0.43468950749464674,0
1,0,0,1,0,0,1,0,1,0.9,0.5476190476190477,0.5489993965278891,0.8348109244432843,0.8993576017130621,0
1,0,1,0,0,0,1,0,1,0.30000000000000004,0.35714285714285715,0.0,0.03827940568324274,0.7494646680942184,0
1,0,0,1,0,0,1,1,0,0.9,0.6428571428571428,0.4242039865668169,0.8206089181516835,0.7087794432548179,0
0,1,0,1,0,1,0,1,0,0.6000000000000001,0.6190476190476188,0.4731636657736215,0.6679614403175502,0.4946466809421842,1
1,0,1,0,0,1,0,1,0,0.30000000000000004,0.4047619047619047,0.0,0.4009321890240518,0.5203426124197003,0
0,1,0,0,1,1,0,1,0,0.6000000000000001,0.6904761904761905,0.0,0.16036086446255615,0.6488222698072804,1
1,0,0,1,0,1,0,0,1,0.8,0.5952380952380951,0.3840356058509653,0.050995970115145985,0.7580299785867238,0
1,0,1,0,0,1,0,0,1,0.7000000000000001,0.28571428571428564,0.5831104971743707,0.48422789376385444,0.5931477516059956,0
0,1,0,1,0,1,0,0,1,0.1,0.5952380952380951,0.4105987813617872,0.16226954674171382,0.6081370449678801,1
1,0,1,0,0,1,0,1,0,0.1,0.3095238095238095,0.0,0.10035818420659172,0.7002141327623127,0
1,0,0,1,0,0,1,0,1,0.8,0.4047619047619047,0.2337260917370874,0.9934073704038734,0.5931477516059956,0
1,0,0,0,1,0,1,0,1,0.9,0.4047619047619047,0.0,0.22974429057975035,0.5781584582441114,0
1,0,0,0,1,1,0,0,1,0.9,0.5714285714285714,0.0,0.5956342830740335,0.5117773019271948,0
0,1,1,0,0,1,0,0,1,0.7000000000000001,0.4761904761904761,0.562278453375233,0.26394510675769534,0.5203426124197003,1
1,0,1,0,0,0,1,0,1,0.2,0.5714285714285714,0.0,0.8399453647823366,0.39400428265524623,0
1,0,1,0,0,0,1,1,0,1.0,0.4761904761904761,0.3378454973491428,0.8112890781069592,0.28907922912205575,0
